,Tag,Presence,Count,Median,Mean,Std,Min,Max,Classification
152,Display device,True,6.0,230528.5,382790.8333333333,364473.6037819017,49290.0,924636.0,none
153,Display device,False,519.0,226848.0,336824.82658959535,320465.604522335,15445.0,2594701.0,none
154,Dog,True,1.0,250505.0,250505.0,,250505.0,250505.0,none
155,Dog,False,524.0,226759.5,337515.88740458013,320929.7273990924,15445.0,2594701.0,none
156,Dress,True,4.0,275678.5,416836.5,460374.1520404898,32653.0,1083336.0,none
157,Dress,False,521.0,226671.0,336739.8925143954,319895.1375048668,15445.0,2594701.0,none
158,Dress shirt,True,40.0,356630.5,447121.35,367196.53222194663,40182.0,1443782.0,none
159,Dress shirt,False,485.0,223938.0,328296.85773195873,315227.08656903193,15445.0,2594701.0,none
160,Drinkware,True,1.0,162644.0,162644.0,,162644.0,162644.0,none
161,Drinkware,False,524.0,226893.5,337683.5610687023,320861.1334460278,15445.0,2594701.0,none
162,Drum,True,1.0,307963.0,307963.0,,307963.0,307963.0,none
163,Drum,False,524.0,226759.5,337406.23473282444,320949.65937038447,15445.0,2594701.0,none
164,Drumhead,True,1.0,307963.0,307963.0,,307963.0,307963.0,none
165,Drumhead,False,524.0,226759.5,337406.23473282444,320949.65937038447,15445.0,2594701.0,none
166,Ear,True,6.0,306487.5,312100.0,196309.05997839224,81231.0,583381.0,none
167,Ear,False,519.0,226848.0,337642.06165703275,321908.67498399876,15445.0,2594701.0,none
168,Elbow,True,1.0,189405.0,189405.0,,189405.0,189405.0,none
169,Elbow,False,524.0,226893.5,337632.4904580153,320886.90837867477,15445.0,2594701.0,none
170,Electric blue,True,31.0,218885.0,302731.77419354836,225299.89787062482,35217.0,775002.0,none
171,Electric blue,False,494.0,226893.5,339522.56072874495,325744.96560043993,15445.0,2594701.0,none
172,Electronic device,True,7.0,110616.0,454625.71428571426,945077.7826520796,35217.0,2594701.0,none
173,Electronic device,False,518.0,227879.5,335765.3474903475,306025.24168863415,15445.0,1934869.0,none
174,Engineering,True,5.0,208616.0,181619.0,78725.41581027057,44106.0,236483.0,none
175,Engineering,False,520.0,227313.0,338847.5673076923,321746.1666973076,15445.0,2594701.0,none
176,Entertainment,True,45.0,243441.0,330352.9555555555,316757.73519642855,32653.0,1446238.0,none
177,Entertainment,False,480.0,226627.5,338006.13958333334,321326.9615058398,15445.0,2594701.0,none
178,Event,True,176.0,244528.0,348948.0,344572.08209652075,32555.0,2594701.0,none
179,Event,False,349.0,224591.0,331501.38108882523,308225.6345314346,15445.0,1934869.0,none
180,Exposed,True,18.0,188272.5,247005.61111111112,200227.0785248703,51288.0,674398.0,none
181,Exposed,False,507.0,227687.0,340557.65088757395,323764.68607298593,15445.0,2594701.0,none
182,Eye,True,8.0,271371.0,443524.75,368016.8519952585,69810.0,1161180.0,none
